iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
ZAF,Africa,South Africa,2020-10-11,692471.0,1575.0,1597.429,17780.0,107.0,114.857,11675.709,26.556,26.934,299.787,1.804,1.937,1.06,,,,,,,,,19270.0,4407441.0,74.314,0.325,19688.0,0.332,0.081,12.3,people tested,,,,,,,,,,45.37,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-10-12,693359.0,888.0,1592.0,17863.0,83.0,121.0,11690.681,14.973,26.843,301.187,1.399,2.04,1.04,,,,,,,,,10977.0,4418418.0,74.499,0.185,19725.0,0.333,0.081,12.4,people tested,,,,,,,,,,45.37,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-10-13,694537.0,1178.0,1613.571,18028.0,165.0,132.143,11710.544,19.862,27.206,303.969,2.782,2.228,1.04,,,,,,,,,15534.0,4433952.0,74.761,0.262,19860.0,0.335,0.081,12.3,people tested,,,,,,,,,,45.37,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-10-14,696414.0,1877.0,1608.429,18151.0,123.0,129.0,11742.192,31.648,27.12,306.043,2.074,2.175,1.04,,,,,,,,,24793.0,4458745.0,75.179,0.418,20033.0,0.338,0.08,12.5,people tested,,,,,,,,,,45.37,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-10-15,698184.0,1770.0,1613.286,18309.0,158.0,128.714,11772.035,29.844,27.202,308.707,2.664,2.17,1.04,,,,,,,,,22609.0,4481354.0,75.56,0.381,20238.0,0.341,0.08,12.5,people tested,,,,,,,,,,45.37,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-10-16,700203.0,2019.0,1693.0,18370.0,61.0,117.571,11806.078,34.042,28.546,309.735,1.029,1.982,1.05,,,,,,,,,24179.0,4505533.0,75.968,0.408,20775.0,0.35,0.081,12.3,people tested,,,,,,,,,,45.37,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-10-17,702131.0,1928.0,1605.0,18408.0,38.0,105.0,11838.586,32.508,27.062,310.376,0.641,1.77,1.06,,,,,,,,,22608.0,4528141.0,76.349,0.381,19996.0,0.337,0.08,12.5,people tested,,,,,,,,,,45.37,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-10-18,703793.0,1662.0,1617.429,18471.0,63.0,98.714,11866.608,28.023,27.271,311.438,1.062,1.664,1.06,,,,,,,,,21337.0,4549478.0,76.708,0.36,20291.0,0.342,0.08,12.5,people tested,,,,,,,,,,45.37,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-10-19,705254.0,1461.0,1699.286,18492.0,21.0,89.857,11891.242,24.634,28.652,311.792,0.354,1.515,1.06,,,,,,,,,16502.0,4565980.0,76.987,0.278,21080.0,0.355,0.081,12.4,people tested,,,,,,,,,,45.37,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-10-20,706304.0,1050.0,1681.0,18656.0,164.0,89.714,11908.946,17.704,28.343,314.558,2.765,1.513,1.04,,,,,,,,,15366.0,4581346.0,77.246,0.259,21056.0,0.355,0.08,12.5,people tested,,,,,,,,,,42.59,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-10-21,708359.0,2055.0,1706.429,18741.0,85.0,84.286,11943.595,34.649,28.772,315.991,1.433,1.421,1.03,,,,,,,,,26537.0,4607883.0,77.693,0.447,21305.0,0.359,0.08,12.5,people tested,,,,,,,,,,42.59,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-10-22,710515.0,2156.0,1761.571,18843.0,102.0,76.286,11979.948,36.352,29.702,317.711,1.72,1.286,1.02,,,,,,,,,25788.0,4633671.0,78.128,0.435,21760.0,0.367,0.081,12.4,people tested,,,,,,,,,,42.59,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-10-23,712412.0,1897.0,1744.143,18891.0,48.0,74.429,12011.933,31.985,29.408,318.52,0.809,1.255,1.01,,,,,,,,,23445.0,4657116.0,78.523,0.395,21655.0,0.365,0.081,12.4,people tested,,,,,,,,,,42.59,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-10-24,714246.0,1834.0,1730.714,18944.0,53.0,76.571,12042.856,30.923,29.181,319.414,0.894,1.291,1.0,,,,,,,,,20826.0,4677942.0,78.874,0.351,21400.0,0.361,0.081,12.4,people tested,,,,,,,,,,42.59,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-10-25,715868.0,1622.0,1725.0,18968.0,24.0,71.0,12070.204,27.348,29.085,319.818,0.405,1.197,0.99,,,,,,,,,19997.0,4697939.0,79.212,0.337,21209.0,0.358,0.081,12.3,people tested,,,,,,,,,,42.59,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-10-26,716759.0,891.0,1643.571,19008.0,40.0,73.714,12085.227,15.023,27.712,320.493,0.674,1.243,0.98,,,,,,,,,11464.0,4709403.0,79.405,0.193,20489.0,0.345,0.08,12.5,people tested,,,,,,,,,,42.59,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-10-27,717851.0,1092.0,1649.571,19053.0,45.0,56.714,12103.639,18.412,27.813,321.251,0.759,0.956,0.98,,,,,,,,,17472.0,4726875.0,79.7,0.295,20790.0,0.351,0.079,12.6,people tested,,,,,,,,,,42.59,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-10-28,719714.0,1863.0,1622.143,19111.0,58.0,52.857,12135.051,31.412,27.351,322.229,0.978,0.891,0.98,,,,,,,,,25721.0,4752596.0,80.133,0.434,20673.0,0.349,0.078,12.7,people tested,,,,,,,,,,42.59,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-10-29,721770.0,2056.0,1607.857,19164.0,53.0,45.857,12169.717,34.666,27.11,323.123,0.894,0.773,0.98,,,,,,,,,25013.0,4777609.0,80.555,0.422,20563.0,0.347,0.078,12.8,people tested,,,,,,,,,,42.59,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-10-30,723682.0,1912.0,1610.0,19230.0,66.0,48.429,12201.956,32.238,27.146,324.236,1.113,0.817,0.98,,,,,,,,,23214.0,4800823.0,80.946,0.391,20530.0,0.346,0.078,12.8,people tested,,,,,,,,,,42.59,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-10-31,725452.0,1770.0,1600.857,19276.0,46.0,47.429,12231.799,29.844,26.992,325.011,0.776,0.8,0.97,,,,,,,,,22150.0,4822973.0,81.32,0.373,20719.0,0.349,0.077,12.9,people tested,,,,,,,,,,42.59,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-11-01,726823.0,1371.0,1565.0,19411.0,135.0,63.286,12254.916,23.116,26.387,327.288,2.276,1.067,0.97,,,,,,,,,19543.0,4842516.0,81.649,0.33,20654.0,0.348,0.076,13.2,people tested,,,,,,,,,,38.89,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-11-02,727595.0,772.0,1548.0,19465.0,54.0,65.286,12267.932,13.017,26.101,328.198,0.91,1.101,0.97,,,,,,,,,10402.0,4852918.0,81.825,0.175,20502.0,0.346,0.076,13.2,people tested,,,,,,,,,,38.89,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-11-03,728836.0,1241.0,1569.286,19539.0,74.0,69.429,12288.857,20.924,26.46,329.446,1.248,1.171,0.98,,,,,,,,,15692.0,4868610.0,82.089,0.265,20248.0,0.341,0.078,12.9,people tested,,,,,,,,,,38.89,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-11-04,730548.0,1712.0,1547.714,19585.0,46.0,67.714,12317.723,28.866,26.096,330.221,0.776,1.142,0.99,,,,,,,,,25073.0,4893683.0,82.512,0.423,20155.0,0.34,0.077,13.0,people tested,,,,,,,,,,38.89,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-11-05,732414.0,1866.0,1520.571,19677.0,92.0,73.286,12349.185,31.463,25.638,331.773,1.551,1.236,1.0,,,,,,,,,23942.0,4917625.0,82.916,0.404,20002.0,0.337,0.076,13.2,people tested,,,,,,,,,,38.89,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-11-06,734175.0,1761.0,1499.0,19749.0,72.0,74.143,12378.877,29.692,25.275,332.987,1.214,1.25,1.02,,,,,,,,,23094.0,4940719.0,83.305,0.389,19985.0,0.337,0.075,13.3,people tested,,,,,,,,,,38.89,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-11-07,735906.0,1731.0,1493.429,19789.0,40.0,73.286,12408.064,29.186,25.181,333.661,0.674,1.236,1.04,,,,,,,,,22455.0,4963174.0,83.684,0.379,20029.0,0.338,0.075,13.4,people tested,,,,,,,,,,38.89,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-11-08,737278.0,1372.0,1493.571,19809.0,20.0,56.857,12431.197,23.133,25.183,333.998,0.337,0.959,1.07,,,,,,,,,17266.0,4980440.0,83.975,0.291,19703.0,0.332,0.076,13.2,people tested,,,,,,,,,,38.89,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-11-09,738525.0,1247.0,1561.429,19845.0,36.0,54.286,12452.222,21.026,26.327,334.605,0.607,0.915,1.1,,,,,,,,,12641.0,4993081.0,84.188,0.213,20023.0,0.338,0.078,12.8,people tested,,,,,,,,,,38.89,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-11-10,740254.0,1729.0,1631.143,19951.0,106.0,58.857,12481.375,29.153,27.503,336.393,1.787,0.992,1.13,,,,,,,,,17269.0,5010350.0,84.479,0.291,20249.0,0.341,0.081,12.4,people tested,,,,,,,,,,38.89,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-11-11,742394.0,2140.0,1692.286,20011.0,60.0,60.857,12517.457,36.082,28.534,337.404,1.012,1.026,1.14,,,,,,,,,27432.0,5037782.0,84.942,0.463,20586.0,0.347,0.082,12.2,people tested,,,,,,,,,,36.11,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-11-12,744732.0,2338.0,1759.714,20076.0,65.0,57.0,12556.878,39.421,29.67,338.5,1.096,0.961,1.15,,,,,,,,,25675.0,5063457.0,85.375,0.433,20833.0,0.351,0.084,11.8,people tested,,,,,,,,,,36.11,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-11-13,746945.0,2213.0,1824.286,20153.0,77.0,57.714,12594.192,37.313,30.759,339.798,1.298,0.973,1.15,,,,,,,,,23430.0,5086887.0,85.77,0.395,20881.0,0.352,0.087,11.4,people tested,,,,,,,,,,36.11,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-11-14,749182.0,2237.0,1896.571,20206.0,53.0,59.571,12631.909,37.718,31.978,340.692,0.894,1.004,1.16,,,,,,,,,23497.0,5110384.0,86.166,0.396,21030.0,0.355,0.09,11.1,people tested,,,,,,,,,,36.11,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-11-15,751024.0,1842.0,1963.714,20241.0,35.0,61.714,12662.967,31.058,33.11,341.282,0.59,1.041,1.16,,,,,,,,,19808.0,5130192.0,86.5,0.334,21393.0,0.361,0.092,10.9,people tested,,,,,,,,,,36.11,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-11-16,752269.0,1245.0,1963.429,20314.0,73.0,67.0,12683.959,20.992,33.105,342.513,1.231,1.13,1.17,,,,,,,,,12755.0,5142947.0,86.715,0.215,21409.0,0.361,0.092,10.9,people tested,,,,,,,,,,36.11,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-11-17,754256.0,1987.0,2000.286,20432.0,118.0,68.714,12717.462,33.503,33.727,344.503,1.99,1.159,1.19,,,,,,,,,17930.0,5160877.0,87.017,0.302,21504.0,0.363,0.093,10.8,people tested,,,,,,,,,,41.67,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-11-18,757144.0,2888.0,2107.143,20556.0,124.0,77.857,12766.156,48.694,35.528,346.593,2.091,1.313,1.2,,,,,,,,,28703.0,5189580.0,87.501,0.484,21685.0,0.366,0.097,10.3,people tested,,,,,,,,,,41.67,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-11-19,759658.0,2514.0,2132.286,20671.0,115.0,85.0,12808.545,42.388,35.952,348.532,1.939,1.433,1.2,,,,,,,,,24456.0,5214036.0,87.914,0.412,21511.0,0.363,0.099,10.1,people tested,,,,,,,,,,41.67,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-11-20,762763.0,3105.0,2259.714,20759.0,88.0,86.571,12860.898,52.353,38.101,350.016,1.484,1.46,1.21,,,,,,,,,29019.0,5243055.0,88.403,0.489,22310.0,0.376,0.101,9.9,people tested,,,,,,,,,,41.67,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-11-21,765409.0,2646.0,2318.143,20845.0,86.0,91.286,12905.512,44.614,39.086,351.466,1.45,1.539,1.21,,,,,,,,,26007.0,5269062.0,88.841,0.439,22668.0,0.382,0.102,9.8,people tested,,,,,,,,,,41.67,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-11-22,767679.0,2270.0,2379.286,20903.0,58.0,94.571,12943.786,38.274,40.117,352.444,0.978,1.595,1.21,,,,,,,,,21904.0,5290966.0,89.211,0.369,22968.0,0.387,0.104,9.7,people tested,,,,,,,,,,41.67,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-11-23,769759.0,2080.0,2498.571,20968.0,65.0,93.429,12978.857,35.071,42.128,353.54,1.096,1.575,1.21,,,,,,,,,14377.0,5305343.0,89.453,0.242,23199.0,0.391,0.108,9.3,people tested,,,,,,,,,,41.67,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-11-24,772252.0,2493.0,2570.857,21083.0,115.0,93.0,13020.891,42.034,43.347,355.479,1.939,1.568,1.21,,,,,,,,,20288.0,5325631.0,89.795,0.342,23536.0,0.397,0.109,9.2,people tested,,,,,,,,,,41.67,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-11-25,775502.0,3250.0,2622.571,21201.0,118.0,92.143,13075.689,54.798,44.219,357.469,1.99,1.554,1.19,,,,,,,,,29437.0,5355068.0,90.291,0.496,23641.0,0.399,0.111,9.0,people tested,,,,,,,,,,41.67,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-11-26,778571.0,3069.0,2701.857,21289.0,88.0,88.286,13127.435,51.746,45.556,358.952,1.484,1.489,1.18,,,,,,,,,28010.0,5383078.0,90.764,0.472,24149.0,0.407,0.112,8.9,people tested,,,,,,,,,,41.67,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-11-27,781941.0,3370.0,2739.714,21378.0,89.0,88.429,13184.257,56.821,46.194,360.453,1.501,1.491,1.19,,,,,,,,,,,,,22403.0,0.378,0.122,8.2,people tested,,,,,,,,,,41.67,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-11-28,785139.0,3198.0,2818.571,21439.0,61.0,84.857,13238.178,53.921,47.524,361.482,1.029,1.431,1.19,,,,,,,,,,,,,21088.0,0.356,0.134,7.5,people tested,,,,,,,,,,41.67,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-11-29,787702.0,2563.0,2860.429,21477.0,38.0,82.0,13281.393,43.215,48.23,362.122,0.641,1.383,1.2,,,,,,,,,,,,,20358.0,0.343,0.141,7.1,people tested,,,,,,,,,,41.67,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-11-30,790004.0,2302.0,2892.143,21535.0,58.0,81.0,13320.207,38.814,48.764,363.1,0.978,1.366,1.22,,,,,,,,,,,,,20704.0,0.349,0.14,7.2,people tested,,,,,,,,,,44.44,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-12-01,792299.0,2295.0,2863.857,21644.0,109.0,80.143,13358.902,38.696,48.287,364.938,1.838,1.351,1.24,,,,,,,,,,,,,20206.0,0.341,0.142,7.1,people tested,,,,,,,,,,44.44,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-12-02,796472.0,4173.0,2995.714,21709.0,65.0,72.571,13429.263,70.361,50.511,366.034,1.096,1.224,1.28,,,,,,,,,,,,,18400.0,0.31,0.163,6.1,people tested,,,,,,,,,,44.44,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-12-03,800872.0,4400.0,3185.857,21803.0,94.0,73.429,13503.451,74.188,53.717,367.619,1.585,1.238,1.31,,,,,,,,,,5500669.0,92.746,,16799.0,0.283,0.19,5.3,people tested,,,,,,,,,,44.44,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-12-04,805804.0,4932.0,3409.0,21963.0,160.0,83.571,13586.609,83.158,57.479,370.317,2.698,1.409,1.34,,,,,,,,,33415.0,5534084.0,93.31,0.563,19172.0,0.323,0.178,5.6,people tested,,,,,,,,,,44.44,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-12-05,810449.0,4645.0,3615.714,22067.0,104.0,89.714,13664.928,78.319,60.964,372.07,1.754,1.513,1.36,,,,,,,,,31844.0,5565928.0,93.847,0.537,21322.0,0.36,0.17,5.9,people tested,,,,,,,,,,44.44,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-12-06,814565.0,4116.0,3837.571,22206.0,139.0,104.143,13734.328,69.4,64.705,374.414,2.344,1.756,1.37,,,,,,,,,26735.0,5592663.0,94.298,0.451,22741.0,0.383,0.169,5.9,people tested,,,,,,,,,,44.44,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-12-07,817878.0,3313.0,3982.0,22249.0,43.0,102.0,13790.188,55.86,67.14,375.139,0.725,1.72,1.39,,,,,,,,,19252.0,5611915.0,94.622,0.325,23092.0,0.389,0.172,5.8,people tested,,,,,,,,,,44.44,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-12-08,821889.0,4011.0,4227.143,22432.0,183.0,112.571,13857.817,67.629,71.274,378.225,3.086,1.898,1.42,,,,,,,,,28127.0,5640042.0,95.096,0.474,24710.0,0.417,0.171,5.8,people tested,,,,,,,,,,45.37,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-12-09,828598.0,6709.0,4589.429,22574.0,142.0,123.571,13970.937,113.12,77.382,380.619,2.394,2.084,1.46,,,,,,,,,50221.0,5690263.0,95.943,0.847,29485.0,0.497,0.156,6.4,people tested,,,,,,,,,,45.37,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-12-10,836764.0,8166.0,5127.429,22747.0,173.0,134.857,14108.624,137.686,86.453,383.536,2.917,2.274,1.49,,,,,,,,,45207.0,5735470.0,96.705,0.762,33543.0,0.566,0.153,6.5,people tested,,,,,,,,,,45.37,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-12-11,845083.0,8319.0,5611.286,22952.0,205.0,141.286,14248.89,140.266,94.612,386.992,3.456,2.382,1.49,,,,,,,,,44074.0,5779544.0,97.449,0.743,35066.0,0.591,0.16,6.2,people tested,,,,,,,,,,45.37,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-12-12,852965.0,7882.0,6073.714,23106.0,154.0,148.429,14381.788,132.898,102.409,389.589,2.597,2.503,1.47,,,,,,,,,40211.0,5819755.0,98.127,0.678,36261.0,0.611,0.167,6.0,people tested,,,,,,,,,,45.37,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-12-13,860964.0,7999.0,6628.429,23276.0,170.0,152.857,14516.659,134.871,111.762,392.455,2.866,2.577,1.45,,,,,,,,,39423.0,5859178.0,98.791,0.665,38074.0,0.642,0.174,5.7,people tested,,,,,,,,,,45.37,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-12-14,866127.0,5163.0,6892.714,23451.0,175.0,171.714,14603.712,87.053,116.218,395.406,2.951,2.895,1.41,,,,,,,,,25049.0,5884227.0,99.214,0.422,38902.0,0.656,0.177,5.6,people tested,,,,,,,,,,45.37,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-12-15,873679.0,7552.0,7398.571,23661.0,210.0,175.571,14731.045,127.334,124.747,398.947,3.541,2.96,1.39,,,,,,,,,36347.0,5920574.0,99.826,0.613,40076.0,0.676,0.185,5.4,people tested,,,,,,,,,,45.37,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
